"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier"
"ZAF","ZA",4468.0,43301.0,43301.0,"hambanathi primary school","",30.1712,-25.3425,3,"school","mapping",2018.0,5.0,15.0,45,2,45,19,45,0,1,36596,0.0444444444444444,0.4222222222222222,0.0,0.42254833449802,44370.24259833695,68,68,68,69
"ZAF","ZA",4465.0,43284.0,43284.0,"hartzstraat primary school","",27.7173,-26.2053,3,"school","mapping",2017.0,5.0,16.0,50,2,50,14,50,0,1,36380,0.04,0.28,0.0,0.2913207547169811,3706.0754356615657,69,69,69,70
"ZAF","ZA",4463.0,43270.0,43270.0,"hillview primary school","",27.8267,-31.3306,3,"school","mapping",2017.0,5.0,15.0,28,0,28,2,28,0,1,36293,0.0,0.0714285714285714,0.0,0.0673854447439353,29960.932147285082,70,70,70,71
"ZAF","ZA",4465.0,43284.0,43284.0,"hlangabeza primary school","",27.1926,-26.1937,4,"school","mapping",2017.0,5.0,16.0,50,0,50,6,50,0,1,36381,0.0,0.12,0.0,0.1132075471698113,17574.695508466004,71,71,71,72
"ZAF","ZA",4469.0,43304.0,43304.0,"i.b dammons combined school","",27.8492,-25.626,3,"school","mapping",2017.0,5.0,16.0,46,6,46,17,46,0,1,36635,0.1304347826086956,0.3695652173913043,0.0,0.4262224917073866,17480.12368072698,72,72,72,73
"ZAF","ZA",4471.0,"",29546.0,"ikhusi","",18.655611,-34.024239,4,"","",1999.0,5.0,20.0,0,0,91,59,91,75,3,31187,"",0.6483516483516484,0.8241758241758241,"",1230.4979738029842,73,73,73,74
"ZAF","ZA",4465.0,43284.0,43284.0,"ipeleng primary school","",25.618,-25.8412,4,"school","mapping",2017.0,5.0,16.0,50,1,50,18,50,0,1,36382,0.02,0.36,0.0,0.3516981132075471,1727.1784527839445,74,74,74,75
"ZAF","ZA",4468.0,43302.0,43302.0,"isabella dale primary school","",30.5794,-26.2191,3,"school","mapping",2018.0,5.0,15.0,31,0,31,11,31,0,1,36610,0.0,0.3548387096774194,0.0,0.3347534996956786,54803.89044291943,75,75,75,76
"ZAF","ZA",4471.0,"",29546.0,"isikhokela","",18.652911,-34.013711,4,"","",1997.0,5.0,20.0,0,0,49,46,49,46,3,29440,"",0.9387755102040816,0.9387755102040816,"",0.0,76,76,77,77
"ZAF","ZA",4471.0,"",29546.0,"isikhokela","",18.652911,-34.013711,4,"","",1999.0,5.0,20.0,0,0,92,68,92,75,3,31181,"",0.7391304347826086,0.8152173913043478,"",0.0,77,77,76,77
"ZAF","ZA",4465.0,43284.0,43284.0,"isiqalo primary school","",27.708,-26.2882,3,"school","mapping",2017.0,5.0,16.0,50,1,50,17,50,1,1,36383,0.02,0.34,0.02,0.345411320754717,752.974200282582,78,78,78,78
"ZAF","ZA",4469.0,43304.0,43304.0,"itumeleng primary school","",27.8337,-25.4804,3,"school","mapping",2017.0,5.0,16.0,50,5,50,16,50,0,1,36636,0.1,0.32,0.0,0.3660377358490566,16856.463776114335,79,79,79,79
"ZAF","ZA",4465.0,43280.0,43280.0,"izibuko primary school","",28.1508,-26.3141,3,"school","mapping",2017.0,5.0,16.0,47,4,47,24,47,0,1,36325,0.0851063829787234,0.5106382978723404,0.0,0.5210246248195631,1211.9208808067995,80,80,80,80
"ZAF","ZA",4469.0,43306.0,43306.0,"j.s masisi primary school","",25.3683,-26.5081,3,"school","mapping",2017.0,5.0,16.0,40,3,40,12,40,0,1,36663,0.075,0.3,0.0,0.3325471698113207,4480.8411698962755,81,81,81,81
"ZAF","ZA",4468.0,43303.0,43303.0,"jeremiah mdaka primary school","",29.1316,-25.872,3,"school","mapping",2018.0,5.0,15.0,46,1,46,14,46,0,1,36621,0.0217391304347826,0.3043478260869565,0.0,0.3013874522951813,12942.291325843604,82,82,82,82
"ZAF","ZA",4466.0,"",29369.0,"kennedy lower","",30.98,-29.81,4,"","",1998.0,2.0,10.0,122,1,122,112,122,66,3,29911,0.0081967213114754,0.918032786885246,0.5409836065573771,0.9081925484079664,1113.1949079325423,83,83,83,83
"ZAF","ZA",4469.0,43304.0,43304.0,"kgale primary school","",27.1677,-25.6018,3,"school","mapping",2017.0,5.0,16.0,50,2,50,17,50,0,1,36637,0.04,0.34,0.0,0.3456603773584905,38370.6410982721,84,84,84,84
"ZAF","ZA",4468.0,43301.0,43301.0,"khanyisile primary school","",30.9565,-25.8028,3,"school","mapping",2018.0,5.0,15.0,49,6,49,12,49,0,1,36597,0.1224489795918367,0.2448979591836734,0.0,0.3182636165748547,30030.99091209688,85,85,85,85
"ZAF","ZA",4469.0,43304.0,43304.0,"khayakhulu primary school","",26.6552,-25.107,3,"school","mapping",2017.0,5.0,16.0,50,0,50,17,50,0,1,36638,0.0,0.34,0.0,0.320754716981132,47622.288410522415,86,86,86,86
"ZAF","ZA",4463.0,43270.0,43270.0,"khayalethu j. primary school","",27.6444,-32.9782,3,"school","mapping",2017.0,5.0,15.0,11,0,11,0,11,0,1,36294,0.0,0.0,0.0,0.0,11564.85437637232,87,87,87,87
