iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
MRT,MR,3221.0,31039.0,31039.0,lebheir,13399.0,-12.10324074,16.65046297,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9490,,,,,0.0,78,78,77,51
MRT,MR,3226.0,31059.0,31059.0,legneiba,13407.0,-5.9468,15.861876,1,,,2015,,,8,6,,,287,2,,,287,0,,,1,9517,0.75,0.0069686411149825,0.0,0.7091907172440997,0.0,79,79,60,39
MRT,MR,3220.0,31036.0,31036.0,lekseir,13395.0,-13.03729167,20.49275,3,,,2015,,,50,3,,,50,3,,,50,3,,,1,9480,0.06,0.06,0.06,0.1598264150943396,1355.5422728830947,80,80,80,52
MRT,MR,3232.0,31084.0,31084.0,lieourine,,-14.39,17.51,3,,,1994,5.0,14.0,21,0,,,21,0,,,21,0,,,3,30604,0.0,0.0,0.0,0.0,0.0,81,81,30,21
MRT,MR,3227.0,31067.0,31067.0,lieweynate,13507.0,-9.945111111,17.53361111,3,,,2015,,,142,3,,,142,2,,,142,0,,,1,9546,0.0211267605633802,0.0140845070422535,0.0,0.0329374599978291,0.0,82,82,85,53
MRT,MR,3227.0,31066.0,31066.0,ligrayere,13492.0,-10.69022222,16.60055556,3,,,2015,,,125,8,,,126,2,,,126,0,,,1,9542,0.064,0.0158730158730158,0.0,0.0743935309973045,47566.11709986761,83,83,83,54
MRT,MR,3227.0,31066.0,31066.0,ligreire,13493.0,-10.63025,17.00555556,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9543,,,,,28300.845864793715,84,84,84,55
MRT,MR,3227.0,31067.0,31067.0,liweinatt,13508.0,-9.945111111,17.53361111,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9544,,,,,0.0,85,85,82,53
MRT,MR,3226.0,31062.0,31062.0,m'reihim,13478.0,-7.645138889,17.43583333,3,,,2015,,,1,0,,,122,1,,,122,0,,,1,9527,0.0,0.0081967213114754,0.0,0.007732755954222,0.0,86,86,90,56
MRT,MR,3226.0,31061.0,31061.0,mahmouda,13465.0,-7.687370599999999,16.3591648,1,,,2015,,,14,4,,,125,7,,,125,3,,,1,9524,0.2857142857142857,0.056,0.024,0.3225444743935309,0.0,87,87,88,57
