iso2,iso3,admin0_id,admin1,admin1_id,admin2,admin2_id,iu_name,iu_id,iu_code
ML,MLI,28,Menaka,3120.0,Tindermen,30038.0,Tindermen,30038.0,MLI0312030038
ML,MLI,28,Menaka,3120.0,Anderamboukane,30036.0,Anderamboukane,30036.0,MLI0312030036
ML,MLI,28,Menaka,3120.0,Inekar,30037.0,Inekar,30037.0,MLI0312030037
ET,ETH,17,SNNP,1950.0,Sidama,0.0,Bura,19439.0,ETH0195019439
GH,GHA,20,Ashanti,2161.0,Adansi North,21605.0,Adansi North,21605.0,GHA0216121605
TG,TGO,43,Savanes,5022.0,Kpendjal-Ouest,48709.0,Kpendjal-Ouest,48709.0,TGO0502248709
CG,COG,12,Brazzaville,1396.0,Djiri,12847.0,Djiri,12847.0,COG0139612847
ET,ETH,17,SNNP,1950.0,Sidama,0.0,Teticha,19447.0,ETH0195019447
ET,ETH,17,SNNP,1950.0,Hadiya,0.0,Siraro Badewacho,19554.0,ETH0195019554
ET,ETH,17,SNNP,1950.0,Halaba Special,0.0,Kulito Town,19503.0,ETH0195019503
ET,ETH,17,SNNP,1950.0,Hadiya,0.0,Shone Town,19430.0,ETH0195019430
ET,ETH,17,SNNP,1950.0,Gedeo,0.0,Chelelektu Town,19546.0,ETH0195019546
ET,ETH,17,Benishangul Gumz,1944.0,Asosa,0.0,Homosha,19458.0,ETH0194419458
ET,ETH,17,SNNP,1950.0,Sidama,0.0,Daella,19441.0,ETH0195019441
SN,SEN,37,Dakar,4119.0,Yeumbeul,40228.0,Yeumbeul,40228.0,SEN0411940228
GH,GHA,20,Upper East,2167.0,Bolgatanga,21672.0,Bolgatanga,21672.0,GHA0216721672
GH,GHA,20,Greater Accra,2165.0,Accra Metropolitan Area,21656.0,Accra Metropolitan Area,21656.0,GHA0216521656
GH,GHA,20,Greater Accra,2165.0,Ayawaso East,21651.0,Ayawaso East,21651.0,GHA0216521651
GH,GHA,20,Ashanti,2161.0,Atwima Nwabiagya North,21613.0,Atwima Nwabiagya North,21613.0,GHA0216121613
ZZ,TZZ,5841,Zanzibar North,5446.0,Mjini (urban),51901.0,Mjini (urban),51901.0,TZZ0544651901
CG,COG,12,Pool,1394.0,Ile M'Bamou,12834.0,Ile M'Bamou,12834.0,COG0139412834
UG,UGA,44,Eastern Region,5125.0,Bugweri,49738.0,Bugweri,49830.0,UGA0512549830
MR,MRT,29,Inchiri,3228.0,Benichab,31092.0,Benichab,31092.0,MRT0322831092
CF,CAF,9,RÃ©gion Sanitaire 2,9650.0,SANGHA-MBAERE,9671.0,SANGHA-MBAERE,9671.0,CAF0965009671
CF,CAF,9,Region Sanitaire 5,9659.0,BAMINGUI-BANGORAN,9684.0,BAMINGUI-BANGORAN,9684.0,CAF0965909684
CF,CAF,9,Region Sanitaire 6,9651.0,HAUT-MBOMOU,9689.0,HAUT-MBOMOU,9689.0,CAF0965109689
ZZ,TZZ,5841,Zanzibar North,5446.0,Magharibi (west B),51902.0,Magharibi (west B),51902.0,TZZ0544651902
CG,COG,12,Point-Noire,1398.0,TiÃ©-TiÃ©,12841.0,TiÃ©-TiÃ©,12841.0,COG0139812841
BI,BDI,6,Cibitoke,706.0,Mabayi,6423.0,Mabayi,6423.0,BDI0070606423
CG,COG,12,Pool,1394.0,KintÃ©lÃ©,12846.0,KintÃ©lÃ©,12846.0,COG0139412846
CF,CAF,9,Region Sanitaire 7,9660.0,BANGUI II (Castors),9694.0,BANGUI II (Castors),9694.0,CAF0966009694
TG,TGO,43,Centrale,5017.0,MO,48706.0,MO,48706.0,TGO0501748706
UG,UGA,44,Central Region,5124.0,Kyotera,49822.0,Kyotera,49822.0,UGA0512449822
UG,UGA,44,Northern Region,5123.0,Pakwach,49825.0,Pakwach,49825.0,UGA0512349825
UG,UGA,44,Eastern Region,5125.0,Namisindwa,49831.0,Namisindwa,49831.0,UGA0512549831
UG,UGA,44,Eastern Region,5125.0,Butebo,49823.0,Butebo,49823.0,UGA0512549823
UG,UGA,44,Northern Region,5123.0,Nabilatuk,49824.0,Nabilatuk,49824.0,UGA0512349824
UG,UGA,44,Western Region,5126.0,Bunyangabu,49826.0,Bunyangabu,49826.0,UGA0512649826
UG,UGA,44,Western Region,5126.0,Rukiga,49827.0,Rukiga,49827.0,UGA0512649827
GH,GHA,20,Ashanti,2161.0,Juaben,21615.0,Juaben,21615.0,GHA0216121615
GH,GHA,20,Eastern,2164.0,New Juaben South,21646.0,New Juaben South,21646.0,GHA0216421646
GH,GHA,20,Greater Accra,2165.0,Ayawaso North,21652.0,Ayawaso North,21652.0,GHA0216521652
SN,SEN,37,Dakar,4119.0,Diamniadio,40150.0,Sangalkam,40150.0,SEN0411940150
ET,ETH,17,SNNP,1950.0,Sidama,0.0,Darara,19442.0,ETH0195019442
ET,ETH,17,SNNP,1950.0,Siltie,0.0,Misirak Silti,19562.0,ETH0195019562
ET,ETH,17,SNNP,1950.0,Kembata Tibaro,0.0,Adilo,19434.0,ETH0195019434
ET,ETH,17,SNNP,1950.0,Konso,0.0,Kena,19560.0,ETH0195019560
TG,TGO,43,Savanes,5022.0,Kpendjal,48708.0,Kpendjal,48708.0,TGO0502248708
GH,GHA,20,Ashanti,2161.0,Adansi Asokwa,21604.0,Adansi Asokwa,21604.0,GHA0216121604
BI,BDI,6,Cibitoke,706.0,Cibitoke,6422.0,Cibitoke,6422.0,BDI0070606422
CF,CAF,9,RÃ©gion Sanitaire 1,9649.0,BODA,9663.0,BODA,9663.0,CAF0964909663
CF,CAF,9,RÃ©gion Sanitaire 1,9649.0,"MBAIKI
",9665.0,"MBAIKI
",9665.0,CAF0964909665
CF,CAF,9,RÃ©gion Sanitaire 2,9650.0,CARNOT-GADZI,9669.0,CARNOT-GADZI,9669.0,CAF0965009669
CF,CAF,9,Region Sanitaire 5,9659.0,VAKAGA,9686.0,VAKAGA,9686.0,CAF0965909686
CF,CAF,9,Region Sanitaire 5,9659.0,HAUTE-KOTTO,9685.0,HAUTE-KOTTO,9685.0,CAF0965909685
CF,CAF,9,Region Sanitaire 6,9651.0,BANGASSOU,9688.0,BANGASSOU,9688.0,CAF0965109688
CF,CAF,9,RÃ©gion Sanitaire 2,9650.0,BABOUA-ABBA,9666.0,BABOUA-ABBA,9666.0,CAF0965009666
CF,CAF,9,RÃ©gion Sanitaire 2,9650.0,BOUAR-BAORO,9668.0,BOUAR-BAORO,9668.0,CAF0965009668
CF,CAF,9,Region Sanitaire 3,9656.0,BOSSANGOA,9674.0,BOSSANGOA,9674.0,CAF0965609674
CF,CAF,9,Region Sanitaire 3,9656.0,BOUCA,9675.0,BOUCA,9675.0,CAF0965609675
CF,CAF,9,RÃ©gion Sanitaire 4,9652.0,KEMO,9681.0,KEMO,9681.0,CAF0965209681
CF,CAF,9,Region Sanitaire 3,9656.0,BATANGAFO,9672.0,BATANGAFO,9672.0,CAF0965609672
CF,CAF,9,RÃ©gion Sanitaire 4,9652.0,NANA-GRIBIZI,9683.0,NANA-GRIBIZI,9683.0,CAF0965209683
CF,CAF,9,Region Sanitaire 3,9656.0,NGAOUNDAYE,9678.0,NGAOUNDAYE,9678.0,CAF0965609678
CF,CAF,9,Region Sanitaire 3,9656.0,PAOUA,9679.0,PAOUA,9679.0,CAF0965609679
CF,CAF,9,Region Sanitaire 3,9656.0,BOCARANGA-KOUI,9673.0,BOCARANGA-KOUI,9673.0,CAF0965609673
CF,CAF,9,Region Sanitaire 3,9656.0,BOZOUM-BOSSEMPTELE,9676.0,BOZOUM-BOSSEMPTELE,9676.0,CAF0965609676
CF,CAF,9,Region Sanitaire 6,9651.0,OUANGO-GAMBO,9692.0,OUANGO-GAMBO,9692.0,CAF0965109692
CF,CAF,9,RÃ©gion Sanitaire 1,9649.0,BEGOUA,9661.0,BEGOUA,9661.0,CAF0964909661
CF,CAF,9,RÃ©gion Sanitaire 1,9649.0,BIMBO,9662.0,BIMBO,9662.0,CAF0964909662
CF,CAF,9,RÃ©gion Sanitaire 4,9652.0,BAMBARI,9680.0,BAMBARI,9680.0,CAF0965209680
CF,CAF,9,Region Sanitaire 7,9660.0,BANGUI I (lakouanga),9693.0,BANGUI I (lakouanga),9693.0,CAF0966009693
CG,COG,12,Pool,1394.0,Kinkala,12843.0,Kinkala,12843.0,COG0139412843
CF,CAF,9,RÃ©gion Sanitaire 1,9649.0,BOSSEMBELE,9664.0,BOSSEMBELE,9664.0,CAF0964909664
CF,CAF,9,Region Sanitaire 6,9651.0,MOBAYE-ZANGBA,9691.0,MOBAYE-ZANGBA,9691.0,CAF0965109691
CF,CAF,9,RÃ©gion Sanitaire 4,9652.0,KOUANGO-GRIMARI,9682.0,KOUANGO-GRIMARI,9682.0,CAF0965209682
CF,CAF,9,Region Sanitaire 6,9651.0,ALINDAO-MINGALA,9687.0,ALINDAO-MINGALA,9687.0,CAF0965109687
CF,CAF,9,RÃ©gion Sanitaire 2,9650.0,BERBERATI,9667.0,BERBERATI,9667.0,CAF0965009667
CF,CAF,9,Region Sanitaire 6,9651.0,KEMBE SATEMA,9690.0,KEMBE SATEMA,9690.0,CAF0965109690
CF,CAF,9,Region Sanitaire 3,9656.0,NANGA-BOGUILA,9677.0,NANGA-BOGUILA,9677.0,CAF0965609677
CF,CAF,9,RÃ©gion Sanitaire 2,9650.0,GAMBOULA,9670.0,GAMBOULA,9670.0,CAF0965009670
CF,CAF,9,Region Sanitaire 7,9660.0,BANGUI III (BÃ©dÃ©-Combattant),9695.0,BANGUI III (BÃ©dÃ©-Combattant),9695.0,CAF0966009695
CG,COG,12,Plateaux,1393.0,Ngo-Mpouya,12840.0,Ngo-Mpouya,12840.0,COG0139312840
CG,COG,12,Niari,1392.0,Mossendjo,12837.0,Mossendjo,12837.0,COG0139212837
CG,COG,12,Niari,1392.0,Kimongo-Londela Nkayes,12836.0,Kimongo-Londela Nkayes,12836.0,COG0139212836
CG,COG,12,Brazzaville,1396.0,TalangaÃ¯,12833.0,TalangaÃ¯,12833.0,COG0139612833
CG,COG,12,Pool,1394.0,Boko,12844.0,Boko,12844.0,COG0139412844
CG,COG,12,Kouilou,1389.0,Tchiamba Nzassi,12842.0,Tchiamba Nzassi,12842.0,COG0138912842
CG,COG,12,Kouilou,1389.0,Mvouti-Kakamoueka,12848.0,Mvouti-Kakamoueka,12848.0,COG0138912848
CG,COG,12,Niari,1392.0,Mayoko,12838.0,Mayoko,12838.0,COG0139212838
CG,COG,12,Bouenza,1387.0,Loudima,12831.0,Loudima,12831.0,COG0138712831
CG,COG,12,Kouilou,1389.0,Madingo-Kayes Nzambi,12849.0,Madingo-Kayes Nzambi,12849.0,COG0138912849
CG,COG,12,Plateaux,1393.0,Djambala-LÃ©kana,12839.0,Djambala-LÃ©kana,12839.0,COG0139312839
CG,COG,12,Kouilou,1389.0,Hinda-Loango,12850.0,Hinda-Loango,12850.0,COG0138912850
CG,COG,12,Niari,1392.0,Dolisie,12835.0,Dolisie,12835.0,COG0139212835
CG,COG,12,Bouenza,1387.0,Nkayi,12832.0,Nkayi,12832.0,COG0138712832
BW,BWA,4,North,488.0,South East,4309.0,South East,4309.0,BWA0048804309
BW,BWA,4,South,489.0,Matsuane,4292.0,Matsuane,4292.0,BWA0048904292
BW,BWA,4,North,488.0,Bobirwa,4290.0,Bobirwa,4290.0,BWA0048804290
BW,BWA,4,North,488.0,Boteti,4291.0,Boteti,4291.0,BWA0048804291
BW,BWA,4,North,488.0,Mahalapye,4313.0,Mahalapye,4313.0,BWA0048804313
BW,BWA,4,North,488.0,Serowe,4318.0,Serowe,4318.0,BWA0048804318
BW,BWA,4,North,488.0,Chobe,4304.0,Chobe,4304.0,BWA0048804304
BW,BWA,4,North,488.0,Francistown,4302.0,Francistown,4302.0,BWA0048804302
BW,BWA,4,South,489.0,Gaborone,4307.0,Gaborone,4307.0,BWA0048904307
BW,BWA,4,South,489.0,Kgalagadi North,4297.0,Kgalagadi North,4297.0,BWA0048904297
BW,BWA,4,South,489.0,Lobatse,4308.0,Lobatse,4308.0,BWA0048904308
BW,BWA,4,South,489.0,Ghanzi,4314.0,Ghanzi,4314.0,BWA0048904314
BW,BWA,4,South,489.0,Kgatleng,4299.0,Kgatleng,4299.0,BWA0048904299
BW,BWA,4,North,488.0,North East,4303.0,North East,4303.0,BWA0048804303
BW,BWA,4,North,488.0,Ngami,4305.0,Ngami,4305.0,BWA0048804305
BW,BWA,4,North,488.0,Selebi Phikwe,4293.0,Selebi Phikwe,4293.0,BWA0048804293
BW,BWA,4,North,488.0,Okavango,4306.0,Okavango,4306.0,BWA0048804306
BW,BWA,4,South,489.0,Kweneng East,4300.0,Kweneng East,4300.0,BWA0048904300
BW,BWA,4,South,489.0,Jwaneng,4311.0,Jwaneng,4311.0,BWA0048904311
BW,BWA,4,South,489.0,Moshupa,4317.0,Moshupa,4317.0,BWA0048904317
BW,BWA,4,South,489.0,Charleshill,4315.0,Charleshill,4315.0,BWA0048904315
BW,BWA,4,South,489.0,Kgalagadi South,4298.0,Kgalagadi South,4298.0,BWA0048904298
BW,BWA,4,South,489.0,Kweneng West,4301.0,Kweneng West,4301.0,BWA0048904301
BW,BWA,4,South,489.0,Good Hope,4310.0,Good Hope,4310.0,BWA0048904310
BW,BWA,4,North,488.0,Palapye,4319.0,Palapye,4319.0,BWA0048804319
BW,BWA,4,North,488.0,Tutume,4295.0,Tutume,4295.0,BWA0048804295
ET,ETH,17,SNNP,1950.0,Hadiya,0.0,Jajura Town,19552.0,ETH0195019552
ET,ETH,17,SNNP,1950.0,Konso,0.0,Segen Zuria,19561.0,ETH0195019561
ET,ETH,17,SNNP,1950.0,Sidama,0.0,Wondo-Genet,19517.0,ETH0195019517
ET,ETH,17,SNNP,1950.0,Siltie,0.0,Kibet Town,19563.0,ETH0195019563
ET,ETH,17,SNNP,1950.0,Siltie,0.0,Mito,19564.0,ETH0195019564
ET,ETH,17,Benishangul Gumz,1944.0,Kemashi,0.0,Kamashi Town,19410.0,ETH0194419410
ET,ETH,17,Benishangul Gumz,1944.0,Metekel,0.0,Gilgel Beles Town,19411.0,ETH0194419411
ET,ETH,17,SNNP,1950.0,Sidama,0.0,Wondo-Genet Town,19448.0,ETH0195019448
ET,ETH,17,SNNP,1950.0,Dawuro,0.0,Tercha Zuriya,19538.0,ETH0195019538
ET,ETH,17,SNNP,1950.0,Sidama,0.0,Shebe Dino,19506.0,ETH0195019506
ET,ETH,17,SNNP,1950.0,Gurage,0.0,Misrak Meskan,19541.0,ETH0195019541
UG,UGA,44,Northern Region,5123.0,Karenga,49834.0,Karenga,49834.0,UGA0512349834
UG,UGA,44,Northern Region,5123.0,Obongi,49835.0,Obongi,49835.0,UGA0512349835
UG,UGA,44,Western Region,5126.0,Rwampara,49839.0,Rwampara,49839.0,UGA0512649839
UG,UGA,44,Western Region,5126.0,Kitagwenda,49837.0,Kitagwenda,49837.0,UGA0512649837
UG,UGA,44,Western Region,5126.0,Kazo,49838.0,Kazo,49838.0,UGA0512649838
UG,UGA,44,Northern Region,5123.0,MadI-Okollo,49833.0,MadI-Okollo,49833.0,UGA0512349833
UG,UGA,44,Central Region,5124.0,Kassanda,49828.0,Kassanda,49828.0,UGA0512449828
UG,UGA,44,Eastern Region,5125.0,"Kapelebyong
",49829.0,Kapelebyong,49829.0,UGA0512549829
UG,UGA,44,Northern Region,5123.0,Kwania,49832.0,Kwania,49832.0,UGA0512349832
UG,UGA,44,Western Region,5126.0,Kikuube,49835.0,Kikuube,49836.0,UGA0512649836
ET,ETH,17,Gambela,1946.0,Agnewak,0.0,Gambela Town,19508.0,ETH0194619508
ET,ETH,17,SNNP,1950.0,Sidama,0.0,Bilate Zuria,19438.0,ETH0195019438
ET,ETH,17,SNNP,1950.0,Gamo,0.0,Chencha Zuriya,19509.0,ETH0195019509
ET,ETH,17,SNNP,1950.0,Kefa,0.0,Wacha,19557.0,ETH0195019557
ET,ETH,17,SNNP,1950.0,Gamo,0.0,Chencha,19426.0,ETH0195019426
GH,GHA,20,Western,2170.0,Effia Kwesimintsim,21677.0,Effia Kwesimintsim,21677.0,GHA0217021677
GH,GHA,20,Upper East,2167.0,Garu,21673.0,Garu,21673.0,GHA0216721673
GH,GHA,20,Greater Accra,2165.0,Ga North,21659.0,Ga North,21659.0,GHA0216521659
GH,GHA,20,Greater Accra,2165.0,Krowor,21661.0,Krowor,21661.0,GHA0216521661
GH,GHA,20,Western,2170.0,Axim Municipal,21592.0,Axim Municipal,21592.0,GHA0217021592
GH,GHA,20,Greater Accra,2165.0,Ada East,21487.0,Ada East,21487.0,GHA0216521487
GH,GHA,20,Greater Accra,2165.0,Ga West,21660.0,Ga West,21660.0,GHA0216521660
GH,GHA,20,Greater Accra,2165.0,Ledzokuku,21662.0,Ledzokuku,21662.0,GHA0216521662
GH,GHA,20,Ashanti,2161.0,Kwadaso,21617.0,Kwadaso,21617.0,GHA0216121617
GH,GHA,20,Ashanti,2161.0,Obuasi East,21623.0,Obuasi East,21623.0,GHA0216121623
GH,GHA,20,Ashanti,2161.0,Oforikrom,21618.0,Oforikrom,21618.0,GHA0216121618
GH,GHA,20,Greater Accra,2165.0,Ayawaso West,21653.0,Ayawaso West,21653.0,GHA0216521653
GH,GHA,20,Eastern,2164.0,New Juaben North,21645.0,New Juaben North,21645.0,GHA0216421645
GH,GHA,20,Central,2163.0,Gomoa East,21632.0,Gomoa East,21632.0,GHA0216321632
GH,GHA,20,Ashanti,2161.0,Obuasi,21624.0,Obuasi,21624.0,GHA0216121624
NE,NER,33,TillabÃ©ri,3673.0,Abala,35372.0,Abala,35372.0,NER0367335372
NE,NER,33,Tahoua,3672.0,Bagaroua,35365.0,Bagaroua,35365.0,NER0367235365
NE,NER,33,Agadez,3667.0,Aderbissinat,35341.0,Aderbissinat,35341.0,NER0366735341
NE,NER,33,Maradi,3670.0,AguiÃ©,35354.0,AguiÃ©,35354.0,NER0367035354
NE,NER,33,TillabÃ©ri,3673.0,Balleyara,35373.0,Balleyara,35373.0,NER0367335373
NE,NER,33,Niamey,3671.0,Niamey 2,35359.0,Niamey 2,35359.0,NER0367135359
NE,NER,33,Agadez,3667.0,Arlit,35337.0,Arlit,35337.0,NER0366735337
NE,NER,33,TillabÃ©ri,3673.0,Ayerou,35382.0,Ayerou,35382.0,NER0367335382
NE,NER,33,TillabÃ©ri,3673.0,Banibangou,35375.0,Banibangou,35375.0,NER0367335375
NE,NER,33,TillabÃ©ri,3673.0,BankilarÃ©,35379.0,BankilarÃ©,35379.0,NER0367335379
GH,GHA,20,Ashanti,2161.0,Old Tafo,21619.0,Old Tafo,21619.0,GHA0216121619
GH,GHA,20,Ashanti,2161.0,Suame,21620.0,Suame,21620.0,GHA0216121620
GH,GHA,20,Ahafo,2171.0,Asutifi North,21411.0,Asutifi North,21411.0,GHA0217121411
NE,NER,33,Zinder,3674.0,Belbedji,35391.0,Belbedji,35391.0,NER0367435391
NE,NER,33,Maradi,3670.0,Bermo,35357.0,Bermo,35357.0,NER0367035357
GH,GHA,20,Central,2163.0,Assin North,21630.0,Assin North,21630.0,GHA0216321630
NE,NER,33,Tahoua,3672.0,Birni N'Konni,35362.0,Birni N'Konni,35362.0,NER0367235362
NE,NER,33,Dosso,3669.0,Boboye,35348.0,Boboye,35348.0,NER0366935348
NE,NER,33,Diffa,3668.0,Bosso,35343.0,Bosso,35343.0,NER0366835343
NE,NER,33,Maradi,3670.0,Dakoro,35356.0,Dakoro,35356.0,NER0367035356
NE,NER,33,Tahoua,3672.0,Malbaza,35363.0,Malbaza,35363.0,NER0367235363
NE,NER,33,Niamey,3671.0,Niamey 1,35358.0,Niamey 1,35358.0,NER0367135358
NE,NER,33,Zinder,3674.0,Damagaram Takaya,35388.0,Damagaram Takaya,35388.0,NER0367435388
NE,NER,33,Dosso,3669.0,Dioundiou,35353.0,Dioundiou,35353.0,NER0366935353
NE,NER,33,Diffa,3668.0,Diffa,35342.0,Diffa,35342.0,NER0366835342
NE,NER,33,Dosso,3669.0,Dogondoutchi,35350.0,Dogondoutchi,35350.0,NER0366935350
NE,NER,33,Zinder,3674.0,Dungass,35386.0,Dungass,35386.0,NER0367435386
NE,NER,33,Dosso,3669.0,Falmey,35349.0,Falmey,35349.0,NER0366935349
NE,NER,33,TillabÃ©ri,3673.0,FilinguÃ©,35371.0,FilinguÃ©,35371.0,NER0367335371
NE,NER,33,Dosso,3669.0,Gaya,35352.0,Gaya,35352.0,NER0366935352
NE,NER,33,Maradi,3670.0,Gazaoua,35355.0,Gazaoua,35355.0,NER0367035355
NE,NER,33,TillabÃ©ri,3673.0,GothÃ¨ye,35380.0,GothÃ¨ye,35380.0,NER0367335380
NE,NER,33,Diffa,3668.0,Goudoumaria,35345.0,Goudoumaria,35345.0,NER0366835345
NE,NER,33,Zinder,3674.0,GourÃ©,35383.0,GourÃ©,35383.0,NER0367435383
NE,NER,33,Agadez,3667.0,Iferouane,35338.0,Iferouane,35338.0,NER0366735338
NE,NER,33,Tahoua,3672.0,IllÃ©la,35364.0,IllÃ©la,35364.0,NER0367235364
NE,NER,33,Agadez,3667.0,Ingall,35340.0,Ingall,35340.0,NER0366735340
GH,GHA,20,Bono,2173.0,Berekum,21626.0,Berekum,21626.0,GHA0217321626
NE,NER,33,Zinder,3674.0,Magaria,35385.0,Magaria,35385.0,NER0367435385
NE,NER,33,Diffa,3668.0,MaÃ¯nÃ© Soroa,35344.0,MaÃ¯nÃ© Soroa,35344.0,NER0366835344
NE,NER,33,Zinder,3674.0,Mirriah,35387.0,Mirriah,35387.0,NER0367435387
NE,NER,33,Diffa,3668.0,N'Gourti,35347.0,N'Gourti,35347.0,NER0366835347
NE,NER,33,Niamey,3671.0,Niamey 3,35360.0,Niamey 3,35360.0,NER0367135360
NE,NER,33,Diffa,3668.0,N'Guigmi,35346.0,N'Guigmi,35346.0,NER0366835346
NE,NER,33,TillabÃ©ri,3673.0,Ouallam,35374.0,Ouallam,35374.0,NER0367335374
NE,NER,33,TillabÃ©ri,3673.0,Say,35376.0,Say,35376.0,NER0367335376
NE,NER,33,Tahoua,3672.0,Tahoua,35366.0,Tahoua,35366.0,NER0367235366
NE,NER,33,Zinder,3674.0,Takeita,35389.0,Takeita,35389.0,NER0367435389
NE,NER,33,Tahoua,3672.0,Ville de Tahoua,35367.0,Ville de Tahoua,35367.0,NER0367235367
GH,GHA,20,Ashanti,2161.0,Afigya Kwabre South,21607.0,Afigya Kwabre South,21607.0,GHA0216121607
NE,NER,33,Zinder,3674.0,Tanout,35390.0,Tanout,35390.0,NER0367435390
NE,NER,33,Tahoua,3672.0,Tassara,35369.0,Tassara,35369.0,NER0367235369
NE,NER,33,Tahoua,3672.0,Tchintabaraden,35368.0,Tchintabaraden,35368.0,NER0367235368
NE,NER,33,Zinder,3674.0,Tesker,35384.0,Tesker,35384.0,NER0367435384
NE,NER,33,TillabÃ©ri,3673.0,TÃ©ra,35378.0,TÃ©ra,35378.0,NER0367335378
NE,NER,33,Dosso,3669.0,Tibiri,35351.0,Tibiri,35351.0,NER0366935351
NE,NER,33,TillabÃ©ri,3673.0,TillabÃ©ri,35381.0,TillabÃ©ri,35381.0,NER0367335381
NE,NER,33,Tahoua,3672.0,Tillia,35370.0,Tillia,35370.0,NER0367235370
NE,NER,33,TillabÃ©ri,3673.0,Torodi,35377.0,Torodi,35377.0,NER0367335377
GH,GHA,20,Ashanti,2161.0,Afigya Kwabre North,21606.0,Afigya Kwabre North,21606.0,GHA0216121606
GH,GHA,20,Ashanti,2161.0,Ahafo Ano South West,21608.0,Ahafo Ano South West,21608.0,GHA0216121608
NE,NER,33,Agadez,3667.0,Tchirozerine,35339.0,Tchirozerine,35339.0,NER0366735339
GH,GHA,20,Ashanti,2161.0,Adansi Akrofuom,21622.0,Adansi Akrofuom,21622.0,GHA0216121622
GH,GHA,20,Ashanti,2161.0,Amansie South,21610.0,Amansie South,21610.0,GHA0216121610
GH,GHA,20,Ashanti,2161.0,Ahafo Ano South East,21609.0,Ahafo Ano South East,21609.0,GHA0216121609
GH,GHA,20,Ashanti,2161.0,Amansie West,21611.0,Amansie West,21611.0,GHA0216121611
GH,GHA,20,Ashanti,2161.0,Ejisu,21614.0,Ejisu,21614.0,GHA0216121614
GH,GHA,20,Central,2163.0,Awutu Senya West,21445.0,Awutu Senya West,21445.0,GHA0216321445
GH,GHA,20,Central,2163.0,Lower Denkyira,21454.0,Lower Denkyira,21454.0,GHA0216321454
GH,GHA,20,Greater Accra,2165.0,Ga South,21658.0,Ga South,21658.0,GHA0216521658
GH,GHA,20,Bono East,2172.0,Kintampo North,21421.0,Kintampo North,21421.0,GHA0217221421
GH,GHA,20,Bono East,2172.0,Pru,21628.0,Pru,21628.0,GHA0217221628
GH,GHA,20,Greater Accra,2165.0,Tema,21664.0,Tema,21664.0,GHA0216521664
GH,GHA,20,Greater Accra,2165.0,Ablekuma North,21648.0,Ablekuma North,21648.0,GHA0216521648
GH,GHA,20,Bono,2173.0,Berekum West,21625.0,Berekum West,21625.0,GHA0217321625
GH,GHA,20,Bono East,2172.0,Pru West,21627.0,Pru West,21627.0,GHA0217221627
GH,GHA,20,Central,2163.0,Assin Central,21629.0,Assin Central,21629.0,GHA0216321629
GH,GHA,20,Central,2163.0,Gomoa Central,21631.0,Gomoa Central,21631.0,GHA0216321631
GH,GHA,20,Eastern,2164.0,Akuapem North,21634.0,Akuapem North,21634.0,GHA0216421634
GH,GHA,20,Eastern,2164.0,Atiwa West,21636.0,Atiwa West,21636.0,GHA0216421636
GH,GHA,20,Eastern,2164.0,Birim Central,21638.0,Birim Central,21638.0,GHA0216421638
GH,GHA,20,Eastern,2164.0,Birim South,21640.0,Birim South,21640.0,GHA0216421640
GH,GHA,20,Eastern,2164.0,Fanteakwa North,21643.0,Fanteakwa North,21643.0,GHA0216421643
GH,GHA,20,Greater Accra,2165.0,Okaikwei North,21655.0,Okaikwei North,21655.0,GHA0216521655
GH,GHA,20,Greater Accra,2165.0,Weija Gbawe,21657.0,Weija Gbawe,21657.0,GHA0216521657
GH,GHA,20,Eastern,2164.0,Abuakwa North,21641.0,Abuakwa North,21641.0,GHA0216421641
GH,GHA,20,Eastern,2164.0,Asene Manso Akroso,21637.0,Asene Manso Akroso,21637.0,GHA0216421637
GH,GHA,20,Eastern,2164.0,Atiwa East,21635.0,Atiwa East,21635.0,GHA0216421635
GH,GHA,20,Eastern,2164.0,Fanteakwa South,21644.0,Fanteakwa South,21644.0,GHA0216421644
GH,GHA,20,Eastern,2164.0,Achiase,21639.0,Achiase,21639.0,GHA0216421639
GH,GHA,20,North East,2175.0,Bunkpurugu-Nakpanduri,21665.0,Bunkpurugu-Nakpanduri,21665.0,GHA0217521665
GH,GHA,20,Savannah,2174.0,East Gonja,21670.0,East Gonja,21670.0,GHA0217421670
GH,GHA,20,North East,2175.0,Yunyoo-Nasuan,21666.0,Yunyoo-Nasuan,21666.0,GHA0217521666
GH,GHA,20,Northern,2166.0,Savelugu,21668.0,Savelugu,21668.0,GHA0216621668
GH,GHA,20,Northern,2166.0,Nanton,21667.0,Nanton,21667.0,GHA0216621667
GH,GHA,20,Upper East,2167.0,Bolgatanga East,21671.0,Bolgatanga East,21671.0,GHA0216721671
GH,GHA,20,Upper East,2167.0,Tempane,21674.0,Tempane,21674.0,GHA0216721674
GH,GHA,20,Volta,2169.0,Keta,21676.0,Keta,21676.0,GHA0216921676
GH,GHA,20,Greater Accra,2165.0,Ablekuma Central,21647.0,Ablekuma Central,21647.0,GHA0216521647
GH,GHA,20,Greater Accra,2165.0,Ayawaso Central,21650.0,Ayawaso Central,21650.0,GHA0216521650
GH,GHA,20,Greater Accra,2165.0,Korle-Klottey,21654.0,Korle-Klottey,21654.0,GHA0216521654
