iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,sth_examined,sth_positive,quality,sn
UGA,UG,5219.0,49802.0,49802.0,apala  p/s,59266.0,32.421051,2.09462,3,,,2007.0,,,233.0,77.0,,,233.0,21,,,233.0,0.0,,,,,1,17849
UGA,UG,5221.0,49804.0,49804.0,apapa p/s,59279.0,33.616667,1.2,1,,,2011.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,,,1,17869
UGA,UG,5128.0,49711.0,49711.0,apoi,58340.0,32.46307,1.728536,1,,,2012.0,,,62.0,1.0,,,62.0,0,,,62.0,0.0,,,,,1,16244
UGA,UG,5168.0,49751.0,49751.0,apuuton,,33.9548,1.91733,3,,,1998.0,7.0,14.0,40.0,26.0,,,40.0,0,,,40.0,0.0,,,0.0,0.0,3,31004
UGA,UG,5124.0,49707.0,49707.0,araa west,17105.0,31.80222,3.52254,3,,,2013.0,,,60.0,0.0,,,60.0,0,,,60.0,0.0,,,,,1,16141
UGA,UG,5129.0,49712.0,49712.0,arua,,30.907304,3.0303299,1,,,2003.0,6.0,14.0,119.0,39.0,,,119.0,23,,,119.0,19.0,,,0.0,0.0,2,31091
UGA,UG,5129.0,49712.0,49712.0,arua public,,31.1710389,2.9959846,1,,,2002.0,5.0,16.0,67.0,22.0,,,67.0,1,,,67.0,0.0,,,0.0,0.0,2,30869
UGA,UG,5130.0,49713.0,49713.0,arum,,33.051102,2.72947,3,,,1998.0,8.0,14.0,59.0,39.0,,,59.0,0,,,59.0,0.0,,,0.0,0.0,3,30963
UGA,UG,5151.0,49734.0,49734.0,aswa camp,,32.6,2.966667,1,,,2009.0,5.0,18.0,59.0,0.0,,,59.0,0,,,59.0,0.0,,,0.0,0.0,1,29778
UGA,UG,5151.0,49734.0,49734.0,aswa camp,17302.0,32.6,2.966667,1,,,2008.0,,,65.0,0.0,,,65.0,0,,,65.0,0.0,,,,,1,16578
UGA,UG,5184.0,49767.0,49767.0,atan,,32.8377,2.44032,3,,,1998.0,7.0,12.0,61.0,20.0,,,61.0,2,,,61.0,0.0,,,0.0,0.0,3,30920
UGA,UG,5219.0,49802.0,49802.0,atapara,,32.386501,2.23432,3,,,1998.0,8.0,12.0,56.0,23.0,,,56.0,8,,,56.0,1.0,,,0.0,0.0,3,31043
UGA,UG,5128.0,49711.0,49711.0,atar,,32.5941397,2.0405024,1,,,1998.0,8.0,11.0,60.0,44.0,,,60.0,0,,,60.0,0.0,,,0.0,0.0,3,31034
UGA,UG,5128.0,49711.0,49711.0,atar,58342.0,32.5941397,2.0405024,1,,,2012.0,,,62.0,1.0,,,62.0,0,,,62.0,0.0,,,,,1,16249
UGA,UG,5145.0,49728.0,49728.0,atari,,34.440601,1.49697,3,,,2009.0,5.0,18.0,56.0,1.0,,,56.0,0,,,56.0,1.0,,,0.0,0.0,1,29692
UGA,UG,5226.0,49809.0,49809.0,atari,17930.0,34.4391306,1.497576,3,,,2008.0,,,58.0,2.0,,,58.0,0,,,58.0,1.0,,,,,1,17979
UGA,UG,5128.0,49711.0,49711.0,atigolwok,,32.5575618,2.0839956,1,,,1998.0,7.0,14.0,59.0,16.0,,,59.0,0,,,59.0,0.0,,,0.0,0.0,3,31014
UGA,UG,5128.0,49711.0,49711.0,atigolwok,17174.0,32.5575618,2.0839956,1,,,2012.0,,,60.0,4.0,,,60.0,0,,,60.0,0.0,,,,,1,16246
UGA,UG,5128.0,49711.0,49711.0,atoma com,17175.0,32.75776,1.81005,3,,,2012.0,,,61.0,0.0,,,61.0,0,,,61.0,0.0,,,,,1,16243
UGA,UG,5219.0,49802.0,49802.0,atur com,59268.0,32.347698,2.1261401,3,,,2007.0,,,176.0,52.0,,,176.0,6,,,176.0,0.0,,,,,1,17851
UGA,UG,5151.0,49734.0,49734.0,atyang,,32.3702778,2.6297222,1,,,2009.0,5.0,18.0,58.0,1.0,,,58.0,0,,,58.0,0.0,,,0.0,0.0,1,29706
UGA,UG,5151.0,49734.0,49734.0,atyang,17303.0,32.3702778,2.6297222,1,,,2008.0,,,64.0,1.0,,,64.0,0,,,64.0,0.0,,,,,1,16576
