iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
TZA,TZ,4801.0,46560.0,46560.0,buhumbi,59666.0,33.474899,-2.6381099,3,,,1997.0,,,119,59,,,119,0,,,119,0,,,3,15741,POINT (3726408.711036263 -293776.8713418723),6202.045943659101,50,50,2168,True
TZA,TZ,4797.0,46526.0,46526.0,bukabwa,,33.95291,-1.561722,3,ward,mapping,2018.0,,,29,2,0.0,,29,0,0.0,,29,0,0.0,,1,22923,POINT (3779620.652149847 -173871.6289173999),0.0,51,51,52,False
TZA,TZ,4797.0,46526.0,46526.0,bukabwa,,33.95291,-1.561722,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22924,POINT (3779620.652149847 -173871.6289173999),0.0,52,52,51,False
TZA,TZ,4797.0,46529.0,46529.0,bukama,,34.0829233,-1.2452967,3,school,mapping,2017.0,12.0,14.0,30,0,0.0,0.0,30,1,0.0,0.0,30,0,0.0,0.0,1,37023,POINT (3794093.666502199 -138636.7100523266),0.36886990298442324,53,53,350,False
TZA,TZ,4797.0,46528.0,46528.0,bukanga jwtz,,33.76415,-1.4956383,3,school,mapping,2017.0,10.0,14.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36993,POINT (3758607.985067708 -166512.6055733456),0.033407229668227956,54,54,512,False
TZA,TZ,4797.0,46527.0,46527.0,bukima,,33.40542,-1.809357,3,ward,mapping,2018.0,,,30,0,0.0,,30,2,0.0,,30,0,0.0,,1,22959,POINT (3718674.344135437 -201450.1853257798),0.0,55,55,56,False
TZA,TZ,4797.0,46527.0,46527.0,bukima,,33.40542,-1.809357,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22958,POINT (3718674.344135437 -201450.1853257798),0.0,56,56,55,False
TZA,TZ,4789.0,46477.0,46477.0,bukiriguru,59562.0,31.7372,-2.9863801,3,,,2004.0,,,60,44,,,60,0,,,60,0,,,2,15638,POINT (3532968.943204282 -332592.9398154584),5776.979397075965,57,57,2175,True
TZA,TZ,4797.0,46529.0,46529.0,bukiro,,34.1451467,-1.1699217,3,school,mapping,2017.0,10.0,15.0,30,0,0.0,0.0,30,1,0.0,0.0,30,0,0.0,0.0,1,37024,POINT (3801020.343705625 -130244.1387826143),4131.506500113228,58,58,2176,True
TZA,TZ,4806.0,46589.0,46589.0,bukomela,59601.0,32.580002,-3.8399999,3,,,0.0,,,47,19,,,47,0,,,47,0,,,3,15883,POINT (3626789.232683834 -427787.2068662847),0.0,59,59,60,False
TZA,TZ,4806.0,46589.0,46589.0,bukomela,59602.0,32.580002,-3.8399999,3,,,0.0,,,170,29,,,170,0,,,170,0,,,3,15885,POINT (3626789.232683834 -427787.2068662847),0.0,60,60,59,False
TZA,TZ,4797.0,46631.0,46631.0,bukore,,33.9624817,-2.0490183,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36886,POINT (3780686.168919872 -228144.309025609),3166.170260793191,61,61,2179,True
TZA,TZ,4797.0,46527.0,46527.0,bukumi,,33.31203,-1.911222,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22960,POINT (3708278.216890253 -212795.7263621466),0.19217046746306835,62,62,107,False
TZA,TZ,4797.0,46529.0,46529.0,bukura,,34.11444,-1.190763,3,ward,mapping,2018.0,,,30,0,0.0,,30,1,0.0,,30,0,0.0,,1,23025,POINT (3797602.089497684 -132564.6740937806),4131.506500113228,63,63,2181,True
TZA,TZ,4797.0,46529.0,46529.0,bukwe,,34.22814,-1.374148,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,23027,POINT (3810259.115600879 -152984.1225127517),0.5575990047827105,64,64,891,False
TZA,TZ,4789.0,46480.0,46480.0,bukwimba,59777.0,32.608002,-3.3371501,3,,,2004.0,,,60,47,,,60,0,,,60,0,,,2,15664,POINT (3629906.178426046 -371700.0680991169),14429.833184077046,65,65,2183,True
TZA,TZ,4801.0,46564.0,46564.0,bulamba,59844.0,33.089008,-2.056107,3,,,0.0,,,146,4,,,146,0,,,146,1,,,3,15801,POINT (3683451.521414555 -228933.9261267422),15190.049685098167,66,66,2184,True
TZA,TZ,4797.0,46525.0,46525.0,bulamba,,33.62526,-2.1405183,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36842,POINT (3743146.82099143 -238336.8548343412),0.0,67,67,68,False
TZA,TZ,4797.0,46525.0,46525.0,bulamba,59525.0,33.62526,-2.1405183,3,,,0.0,,,31,0,,,31,0,,,31,0,,,3,15714,POINT (3743146.82099143 -238336.8548343412),0.0,68,68,67,False
TZA,TZ,4797.0,46525.0,46525.0,bulendabufwe,,33.3933783,-2.0713,3,school,mapping,2017.0,11.0,15.0,30,2,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36843,POINT (3717333.868223152 -230626.3008180431),5537.246799441148,69,69,2187,True
TZA,TZ,4801.0,46559.0,46559.0,bulikinda,59647.0,32.9174517,-2.5164305,1,,,2004.0,,,60,15,,,60,4,,,60,0,,,2,15739,POINT (3664353.961456178 -280217.8648284229),4141.3260651817845,70,70,2188,True
TZA,TZ,4797.0,46527.0,46527.0,bulinga,,33.39932,-1.836287,3,ward,mapping,2018.0,,,29,0,0.0,,29,1,0.0,,29,0,0.0,,1,22963,POINT (3717995.295241599 -204449.5370037045),0.0,71,71,72,False
TZA,TZ,4797.0,46527.0,46527.0,bulinga,,33.39932,-1.836287,3,ward,mapping,2018.0,,,29,2,0.0,,29,0,0.0,,29,0,0.0,,1,22962,POINT (3717995.295241599 -204449.5370037045),0.0,72,72,71,False
TZA,TZ,4807.0,46596.0,46596.0,bulolambeshi,59591.0,34.1189,-2.7704599,3,,,2004.0,,,61,11,,,61,0,,,61,0,,,2,15929,POINT (3798098.574426621 -308526.4351007893),14730.270884240867,73,73,2191,True
TZA,TZ,4797.0,46526.0,46526.0,bumangi,,34.01205,-1.7235933,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36908,POINT (3786204.086835361 -191898.4737440951),5708.921308565445,74,74,2192,True
TZA,TZ,4797.0,46532.0,46532.0,bumera,,34.28857,-1.291617,3,ward,mapping,2018.0,,,28,7,0.0,,28,0,0.0,,28,0,0.0,,1,23137,POINT (3816986.152429516 -143794.3262868751),0.0,75,75,76,False
TZA,TZ,4797.0,46532.0,46532.0,bumera,,34.28857,-1.291617,3,ward,mapping,2018.0,,,30,2,0.0,,30,0,0.0,,30,0,0.0,,1,23138,POINT (3816986.152429516 -143794.3262868751),0.0,76,76,75,False
TZA,TZ,4797.0,46631.0,46631.0,bunda,,33.878,-2.017053,3,ward,mapping,2018.0,,,30,2,0.0,,30,0,0.0,,30,0,0.0,,1,22899,POINT (3771281.709094523 -224583.7067983317),0.36887106504158285,77,77,160,False
TZA,TZ,4797.0,46631.0,46631.0,bunda stoo,,33.86381,-2.013945,3,ward,mapping,2018.0,,,30,1,0.0,,30,0,0.0,,30,0,0.0,,1,22902,POINT (3769702.085520166 -224237.5116472187),0.0,78,78,79,False
TZA,TZ,4797.0,46631.0,46631.0,bunda stoo,,33.86381,-2.013945,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22901,POINT (3769702.085520166 -224237.5116472187),0.0,79,79,78,False
TZA,TZ,4801.0,46560.0,46560.0,bundilya,59667.0,33.337299,-2.57693,3,,,1997.0,,,118,41,,,118,0,,,118,0,,,3,15763,POINT (3711091.149103108 -286959.296835938),4686.308792407194,80,80,2198,True
TZA,TZ,4791.0,46492.0,46492.0,bunena,59756.0,31.5,-2.0,3,,,0.0,,,42,2,,,42,18,,,42,14,,,3,15696,POINT (3506563.959988117 -222684.2085055448),6196.278271580455,81,81,2199,True
TZA,TZ,4791.0,46487.0,46487.0,bunena,,31.8153433,-1.3543817,3,school,sentinel site,2016.0,8.0,12.0,56,1,0.0,0.0,56,13,0.0,0.0,56,4,0.0,0.0,1,36794,POINT (3541667.815569188 -150783.1241418575),0.0,82,82,83,False
TZA,TZ,4791.0,46487.0,46487.0,bunena,,31.8153433,-1.3543817,3,school,sentinel site,2017.0,5.0,14.0,60,5,0.0,0.0,60,13,0.0,0.0,60,11,0.0,0.0,1,36795,POINT (3541667.815569188 -150783.1241418575),0.0,83,83,82,False
TZA,TZ,4791.0,46487.0,46487.0,bunena,,31.8153433,-1.3543817,3,school,sentinel site,2018.0,9.0,15.0,60,4,0.0,0.0,60,13,0.0,0.0,60,11,0.0,0.02,1,36796,POINT (3541667.815569188 -150783.1241418575),0.0,84,84,82,False
TZA,TZ,4791.0,46488.0,46488.0,bunena,59521.0,31.812561,-1.331151,3,,,0.0,,,125,2,,,125,32,,,125,4,,,3,15683,POINT (3541358.091349954 -148196.3841019891),322.28978219604386,85,85,2203,True
TZA,TZ,4797.0,46525.0,46525.0,bunere,,33.4069983,-2.1534583,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36844,POINT (3718850.039687755 -239778.3409626006),5348.430930151828,86,86,2204,True
